year,r_mas,flux,err
2024.3551912568305,1.8657718120805369,0.047144748685622975,0.023047325677145514
2024.6284153005465,1.8657718120805369,0.04423513214823496,0.0225915915749652
2024.9726775956285,1.8657718120805369,0.05894926984110107,0.02489627133075035
2025.0684931506848,1.8657718120805369,0.07982448640428821,0.028165962699353873
2025.1397260273973,1.8657718120805369,0.06817877670303736,0.026341891730979273
2025.2027397260274,1.8657718120805369,0.06394940273292966,0.02567944363024703
2025.4136986301369,1.8657718120805369,0.0926574471907558,0.03017599315772696
2025.8164383561643,1.8657718120805369,0.09106069827054267,0.029925893900244062
2025.8931506849315,1.8657718120805369,0.09097815715479135,0.029912965460775653
2010.5260273972603,1.9731543624161074,0.03438092321861612,0.02104812390438736
2010.8657534246574,1.9731543624161074,0.034244561950980426,0.021026765598548915
2011.1561643835616,1.9731543624161074,0.03267300869228131,0.0207806127450101
2012.0983606557377,1.9731543624161074,0.030857009682120715,0.020496172280838547
2013.158904109589,1.9731543624161074,0.02153870901593837,0.019036644080685724
2014.0657534246575,1.9731543624161074,0.01885605441862779,0.018616459094569743
2015.0465753424658,1.9731543624161074,0.024251252308396937,0.01946151054199735
2015.6794520547944,1.9731543624161074,0.020068257971752684,0.018806326897025626
2016.0573770491803,1.9731543624161074,0.021180750136605996,0.018980576875130023
2016.4562841530055,1.9731543624161074,0.025350716531487804,0.019633719949715214
